id,ligand,sign,score_original,level_original,snapshot_original,figure_target_mapped,score_updated,level_updated,snapshot_updated,performance_original,performance_updated,performance_delta,level_delta,comparison_status
IL1B&Duration:4h@Condition:Chondrocyte@GSE74220.RNASeq.SRP065219_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TSLP@Condition:Xenografted leukemia@GSE74339.RNASeq.SRP065258_GRCh38,TSLP,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
IL2&Dose:10 ng/mL_Duration:24h@Condition:basophils@GSE74375.MicroArray.GPL17077,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL22&Duration:45min@Condition:cultured salivary gland cells@GSE74389.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TNFA@Condition:Keratinocyte&Duration:6h@GSE74407.MicroArray.GPL10558,TNF,1,1.3534755565098913,1,original,TRUE,1.3241994101675056,1,updated,1.3534755565098913,1.3241994101675056,-0.029276146342385623,0,shared
TGFB1@Condition:CD4+ T cells@GSE7497.MicroArray.GPL2507,TGFB1,1,0.04706043977934012,1,original,TRUE,1.892045898281464,1,updated,0.04706043977934012,1.892045898281464,1.844985458502124,0,shared
IFNA@Condition:Immature DC@GSE7509.MicroArray.HG-U133_Plus_2,IFNA1,1,8.59708158645848,1,original,TRUE,NA,NA,updated,8.59708158645848,NA,NA,NA,original_only
IGF1@Condition:MCF-7&Duration:24h@GSE7561.MicroArray.HG-U133A_2,IGF1,1,-0.13691883561026835,2,original,TRUE,-0.1719684375599964,2,updated,-0.13691883561026835,-0.1719684375599964,-0.03504960194972806,0,shared
IGF1@Condition:MCF-7&Duration:3h@GSE7561.MicroArray.HG-U133A_2,IGF1,1,-0.5927499334394877,2,original,TRUE,-0.5955562300128416,2,updated,-0.5927499334394877,-0.5955562300128416,-0.0028062965733539613,0,shared
TGFB1&Duration:24h@Condition:Macrophage IL4@GSE7568.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Duration:24h@Condition:Macrophage IL4 Dex@GSE7568.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Duration:3h@Condition:Macrophage IL4 Dex@GSE7568.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL2@Condition:T CD4&Duration:24h@GSE7571.MicroArray.GPL887,IL2,1,0.4690815053457693,2,original,TRUE,-0.614646839972712,3,updated,0.4690815053457693,-0.614646839972712,-1.0837283453184812,1,shared
IL2@Condition:T CD4&Duration:72h@GSE7571.MicroArray.GPL887,IL2,1,0.07814661441718448,2,original,TRUE,-0.5321414688980607,3,updated,0.07814661441718448,-0.5321414688980607,-0.6102880833152452,1,shared
GDNF&Duration:2d@Condition:nephron cell induction from iPS cells@GSE75711.RNASeq.SRP067004_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
GDNF&Duration:4d@Condition:nephron cell induction from iPS cells@GSE75711.RNASeq.SRP067004_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL2@Condition:primary T-cell activaiton in CD4+ and CD8+ subsets&Duration:24h@GSE7572.MicroArray.GPL887,IL2,1,-1.631214601752521,2,original,TRUE,0.7515414103554611,3,updated,-1.631214601752521,0.7515414103554611,2.3827560121079823,1,shared
IL2@Condition:primary T-cell activaiton in CD4+ and CD8+ subsets&Duration:48h@GSE7572.MicroArray.GPL887,IL2,1,1.907357858668326,2,original,TRUE,1.6573448561086102,3,updated,1.907357858668326,1.6573448561086102,-0.2500130025597158,1,shared
IL2@Condition:primary T-cell activaiton in CD4+ and CD8+ subsets&Duration:72h@GSE7572.MicroArray.GPL887,IL2,1,0.5987037254149791,2,original,TRUE,0.6553710558878055,3,updated,0.5987037254149791,0.6553710558878055,0.05666733047282646,1,shared
GMCSF@Condition:Monocyte@GSE75938.MicroArray.PrimeView,CSF2,1,0.5909233182616908,3,original,TRUE,0.41353110475959826,3,updated,0.5909233182616908,0.41353110475959826,-0.1773922135020925,0,shared
Activin A&Duration:48h@Condition:H9 hESC&Dose:50 ng/mL@GSE76586.RNASeq.SRP068151_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
Activin A&Duration:6h@Condition:H9 hESC&Dose:50 ng/mL@GSE76586.RNASeq.SRP068151_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
INS&Dose:4.2 nM_Duration:4h@Condition:MCF7.Cytoplasmic@GSE76766.MicroArray.HuGene-1_1-st-v1,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
INS&Dose:4.2 nM_Duration:4h@Condition:MCF7.Polysome-associated@GSE76766.MicroArray.HuGene-1_1-st-v1,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNG@Condition:AALEB@GSE77154.MicroArray.HG-U133_Plus_2,IFNG,1,1.726112975589211,2,original,TRUE,2.3432163055597917,3,updated,1.726112975589211,2.3432163055597917,0.6171033299705806,1,shared
ANGPT1@Condition:HUVEC&Duration:4h@GSE77597.RNASeq.SRP069359_GRCh38,ANGPT1,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
IFNG&Dose:50 ng/mL_Duration:24h@Condition:UM-Chor1@GSE77732.MicroArray.HuGene-2_0-st,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
EGF@Condition:Glioblastoma.X01&Duration:5d@GSE77751.RNASeq.SRP069837_GRCh38,EGF,1,-0.5988039753443816,2,original,TRUE,-0.27206084837365324,2,updated,-0.5988039753443816,-0.27206084837365324,0.3267431269707283,0,shared
EGF@Condition:Glioblastoma.X04&Duration:5d@GSE77751.RNASeq.SRP069837_GRCh38,EGF,1,-0.44981260658208105,2,original,TRUE,-0.10697803899083125,2,updated,-0.44981260658208105,-0.10697803899083125,0.3428345675912498,0,shared
EGF@Condition:Glioblastoma.X08&Duration:5d@GSE77751.RNASeq.SRP069837_GRCh38,EGF,1,0.11818661726469093,2,original,TRUE,0.020325366527738073,2,updated,0.11818661726469093,0.020325366527738073,-0.09786125073695286,0,shared
BDNF@Condition:SH-SY5Y&Duration:60min@GSE78055.MicroArray.GPL19395,BDNF,1,0.8273605489231656,3,original,TRUE,0.6822536201622453,3,updated,0.8273605489231656,0.6822536201622453,-0.14510692876092024,0,shared
IL12@Condition:activated naive CD4 T cells@GSE78276.RNASeq.SRP070776_GRCh38,IL12A,1,1.2139331373059667,3,original,TRUE,0.6556700767558997,3,updated,1.2139331373059667,0.6556700767558997,-0.558263060550067,0,shared
TGFB1@Condition:activated naive CD4 T cells@GSE78276.RNASeq.SRP070776_GRCh38,TGFB1,1,2.1160192125145074,1,original,TRUE,3.262378609220605,1,updated,2.1160192125145074,3.262378609220605,1.1463593967060977,0,shared
IL4@Condition:primary bronchial epithelial cells&Duration:12h@GSE78914.MicroArray.HG-U133_Plus_2,IL4,1,3.113517405844177,2,original,TRUE,0.9618124893964263,2,updated,3.113517405844177,0.9618124893964263,-2.1517049164477506,0,shared
IL4@Condition:primary bronchial epithelial cells&Duration:24h@GSE78914.MicroArray.HG-U133_Plus_2,IL4,1,3.1886620423522585,2,original,TRUE,0.9264205409950388,2,updated,3.1886620423522585,0.9264205409950388,-2.2622415013572197,0,shared
IL4@Condition:primary bronchial epithelial cells&Duration:6h@GSE78914.MicroArray.HG-U133_Plus_2,IL4,1,4.555760929083813,2,original,TRUE,1.4300017995443728,2,updated,4.555760929083813,1.4300017995443728,-3.12575912953944,0,shared
IL4@Condition:primary bronchial epithelial cells&Duration:72h@GSE78914.MicroArray.HG-U133_Plus_2,IL4,1,2.7773003368856175,2,original,TRUE,0.6497081534590222,2,updated,2.7773003368856175,0.6497081534590222,-2.127592183426595,0,shared
IL13@Condition:Blood (PBMC)&Duration:24h@GSE79027.RNASeq.SRP071332_GRCh38,IL13,1,4.038845239892518,2,original,TRUE,0.5578117243076681,2,updated,4.038845239892518,0.5578117243076681,-3.4810335155848495,0,shared
IL10@Condition:T CD8@GSE79127.MicroArray.HG-U133A_2,IL10,1,5.0996556142104925,1,original,TRUE,6.615011264071777,1,updated,5.0996556142104925,6.615011264071777,1.5153556498612843,0,shared
TGFB1&Dose:4 ng/mL_Duration:14d@Condition:NCI-H358@GSE79235.MicroArray.GPL17077,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1@Condition:organoid culture of tubular adenoma@GSE79461.MicroArray.HT_HG-U133_Plus_PM,TGFB1,1,0.895533371849795,1,original,TRUE,2.398165674720435,1,updated,0.895533371849795,2.398165674720435,1.5026323028706403,0,shared
TGFB1&Dose:10 ng/ml_Duration:24h@Condition:FS fibroblasts@GSE79621.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
BMP6&Dose:0.1ng/ml@Condition:salivary gland cell line (HSG)@GSE80225.MicroArray.GPL20995,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
BMP6&Dose:150.0ng/ml@Condition:salivary gland cell line (HSG)@GSE80225.MicroArray.GPL20995,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
BMP6&Dose:6.0ng/ml@Condition:salivary gland cell line (HSG)@GSE80225.MicroArray.GPL20995,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
EPO&Dose:10 IU/ml_Duration:16h@Condition:hepatocellular carcinoma cell line 7721-EPOR@GSE81310.MicroArray.GPL17077,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Dose:5 ng/mL@Condition:MCF10A cells&Duration:72h@GSE81955.RNASeq.SRP075776_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Dose:5 ng/mL@Condition:MCF7 cells&Duration:72h@GSE81955.RNASeq.SRP075776_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
LIF&Duration:48h@Condition:Fibroblast&Dose:0.2ug@GSE81996.MicroArray.GPL17077,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Duration:48h@Condition:Fibroblast&Dose:0.2ug@GSE81996.MicroArray.GPL17077,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
LIF&Duration:15d@Condition:Fibroblast&Dose:0.2ug@GSE81997.MicroArray.GPL17077,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Duration:15d@Condition:Fibroblast&Dose:0.2ug@GSE81997.MicroArray.GPL17077,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TRAIL@Condition:MDA-MB-231@GSE82047.MicroArray.HuGene-1_0-st-v1,TNFSF10,1,-0.26671737543761664,2,original,TRUE,-0.35460060239751706,4,updated,-0.26671737543761664,-0.35460060239751706,-0.08788322695990042,2,shared
IL10@Condition:Monocyte&Duration:3h@GSE82166.MicroArray.HuGene-1_0-st-v1,IL10,1,1.3311746117225687,1,original,TRUE,2.2817761373168888,1,updated,1.3311746117225687,2.2817761373168888,0.9506015255943201,0,shared
TGFB1@Condition:Panc-1@GSE82293.MicroArray.PrimeView,TGFB1,1,0.8509942221616376,1,original,TRUE,3.05063496428415,1,updated,0.8509942221616376,3.05063496428415,2.1996407421225124,0,shared
TGFB1@Condition:MCF10A@GSE8240.MicroArray.HT_HG-U133A,TGFB1,1,0.5664367988748359,1,original,TRUE,2.0433033733837607,1,updated,0.5664367988748359,2.0433033733837607,1.4768665745089247,0,shared
CXCL12@Condition:BCWM@GSE83150.MicroArray.HuGene-2_0-st,CXCL12,1,-0.1102581661324099,2,original,TRUE,0.6445304904952253,3,updated,-0.1102581661324099,0.6445304904952253,0.7547886566276352,1,shared
IFNA&Duration:24h@Condition:MDM@GSE83716.MicroArray.HuGene-2_0-st,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Duration:6h@Condition:MDM@GSE83716.MicroArray.HuGene-2_0-st,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNG@Condition:Monocytes@GSE83957.MicroArray.GPL10558,IFNG,1,2.9498379785295286,2,original,TRUE,3.46268783514406,3,updated,2.9498379785295286,3.46268783514406,0.5128498566145314,1,shared
IL4@Condition:Monocytes@GSE83957.MicroArray.GPL10558,IL4,1,2.652472978293245,2,original,TRUE,0.49687897670247,2,updated,2.652472978293245,0.49687897670247,-2.155594001590775,0,shared
TGFB1&Duration:1d@Condition:primary airway epithelial cells@GSE84135.RNASeq.SRP078053_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Duration:3d@Condition:primary airway epithelial cells@GSE84135.RNASeq.SRP078053_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1@Condition:hMSC&Duration:1d@GSE84500.MicroArray.HG-U133_Plus_2,TGFB1,1,-0.2841861810771404,1,original,TRUE,2.548918226848938,1,updated,-0.2841861810771404,2.548918226848938,2.8331044079260783,0,shared
TGFB1@Condition:hMSC&Duration:2d@GSE84500.MicroArray.HG-U133_Plus_2,TGFB1,1,0.27479524725765464,1,original,TRUE,2.2770716206190436,1,updated,0.27479524725765464,2.2770716206190436,2.002276373361389,0,shared
TGFB1@Condition:hMSC&Duration:3d@GSE84500.MicroArray.HG-U133_Plus_2,TGFB1,1,0.289861127298932,1,original,TRUE,2.020925591781413,1,updated,0.289861127298932,2.020925591781413,1.7310644644824809,0,shared
TGFB1@Condition:hMSC&Duration:7d@GSE84500.MicroArray.HG-U133_Plus_2,TGFB1,1,0.8234115029237217,1,original,TRUE,1.787182605803952,1,updated,0.8234115029237217,1.787182605803952,0.9637711028802303,0,shared
IL1@Condition:Macrophage@GSE8515.MicroArray.HG-U133A,IL1A,1,2.328594959856471,3,original,TRUE,1.7572272707847114,3,updated,2.328594959856471,1.7572272707847114,-0.5713676890717596,0,shared
IL6@Condition:Macrophage@GSE8515.MicroArray.HG-U133A,IL6,1,-0.13754559971604138,2,original,TRUE,2.0811390521719457,3,updated,-0.13754559971604138,2.0811390521719457,2.2186846518879872,1,shared
TGFA@Condition:human keratinocytes&Duration:120min@GSE8531.MicroArray.HG-U133A_2,TGFA,1,1.4399827871557649,2,original,TRUE,1.4200062608493536,2,updated,1.4399827871557649,1.4200062608493536,-0.019976526306411335,0,shared
TGFA@Condition:human keratinocytes&Duration:30min@GSE8531.MicroArray.HG-U133A_2,TGFA,1,0.7453930082351031,2,original,TRUE,0.5987493499003262,2,updated,0.7453930082351031,0.5987493499003262,-0.14664365833477688,0,shared
TGFA@Condition:human keratinocytes&Duration:60min@GSE8531.MicroArray.HG-U133A_2,TGFA,1,1.275047521383525,2,original,TRUE,1.1463380875399845,2,updated,1.275047521383525,1.1463380875399845,-0.1287094338435406,0,shared
IFNG@Condition:Macrophage&Duration:24 h@GSE85346.MicroArray.GPL13497,IFNG,1,2.510176890096257,2,original,TRUE,2.8524306113902616,3,updated,2.510176890096257,2.8524306113902616,0.34225372129400444,1,shared
IL10@Condition:Macrophage&Duration:24 h@GSE85346.MicroArray.GPL13497,IL10,1,-1.6734940105783644,1,original,TRUE,-2.7937986445248764,1,updated,-1.6734940105783644,-2.7937986445248764,-1.120304633946512,0,shared
IL1B@Condition:Macrophage&Duration:24 h@GSE85346.MicroArray.GPL13497,IL1B,1,2.778775486823334,3,original,TRUE,2.362943938482535,3,updated,2.778775486823334,2.362943938482535,-0.4158315483407993,0,shared
IL4@Condition:Macrophage&Duration:24 h@GSE85346.MicroArray.GPL13497,IL4,1,1.5934595429596,2,original,TRUE,0.6527777389798627,2,updated,1.5934595429596,0.6527777389798627,-0.9406818039797372,0,shared
CD40L@Condition:Naïve B cells purified from peripheral blood@GSE85543.MicroArray.HT_HG-U133_Plus_PM,CD40LG,1,1.0609917404027989,1,original,TRUE,-0.7831881270181937,3,updated,1.0609917404027989,-0.7831881270181937,-1.8441798674209926,2,shared
TGFB1&Dose:2ng/ml_Duration:24h@Condition:coronary artery smooth muscle cell@GSE85910.RNASeq.SRP082518_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
41BBL@Condition:Antigen specific CD8+ T cell clone from melanoma patients&Duration:3d@GSE86284.MicroArray.HG-U133_Plus_2,TNFSF9,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
41BBL@Condition:Antigen specific CD8+ T cell clone from melanoma patients&Duration:7d@GSE86284.MicroArray.HG-U133_Plus_2,TNFSF9,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
IL1B&Dose:1ng/mL_Duration:4h@Condition:dermal fibroblasts@GSE86798.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL15@Condition:Sez-4@GSE8685.MicroArray.HG-U133_Plus_2,IL15,1,3.4044997027404977,2,original,TRUE,3.334245425776169,3,updated,3.4044997027404977,3.334245425776169,-0.07025427696432862,1,shared
IL2@Condition:Sez-4@GSE8685.MicroArray.HG-U133_Plus_2,IL2,1,3.0926738549329302,2,original,TRUE,1.9034782529812664,3,updated,3.0926738549329302,1.9034782529812664,-1.1891956019516638,1,shared
IL21@Condition:Sez-4@GSE8685.MicroArray.HG-U133_Plus_2,IL21,1,2.2120828008760283,2,original,TRUE,3.0379684624603485,3,updated,2.2120828008760283,3.0379684624603485,0.8258856615843202,1,shared
IL2&Dose:200U_Duration:4h@Condition:Sez-4 cell line@GSE8687.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TRAIL&Duration:5h@Condition:Panc1@GSE87287.MicroArray.HuGene-1_0-st-v1,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
WNT3A@Condition:CCD-18Co colon fibroblasts@GSE89124.RNASeq.SRP092000_GRCh38,WNT3A,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
TGFB1&Duration:1d@Condition:MCF10A@GSE89152.RNASeq.SRP092049_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TGFB1&Duration:6d@Condition:MCF10A@GSE89152.RNASeq.SRP092049_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL1A&Dose:10ng/ml_Duration:1h@Condition:HuH7 cells@GSE89166.MicroArray.GPL16699,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Dose:10U/ml@Condition:Astrocytes.CBL&Duration:4h@GSE89476.RNASeq.SRP092519_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Dose:10U/ml@Condition:Astrocytes.CTX&Duration:4h@GSE89476.RNASeq.SRP092519_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA&Duration:72h@Condition:Huh7.5@GSE89610.MicroArray.HuGene-1_0-st-v1,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNL&Duration:72h@Condition:Huh7.5@GSE89610.MicroArray.HuGene-1_0-st-v1,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL10&Duration:72h@Condition:Huh7.5@GSE89610.MicroArray.HuGene-1_0-st-v1,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL17A&Duration:24h@Condition:Huh7.5@GSE89610.MicroArray.HuGene-1_0-st-v1,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL22&Duration:24h@Condition:Huh7.5@GSE89610.MicroArray.HuGene-1_0-st-v1,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL22&Duration:72h@Condition:Huh7.5@GSE89610.MicroArray.HuGene-1_0-st-v1,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL27&Duration:72h@Condition:Huh7.5@GSE89610.MicroArray.HuGene-1_0-st-v1,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL3@Condition:iPSC-derived monocytes@GSE89795.MicroArray.GPL10558,IL3,1,NA,NA,original,TRUE,NA,NA,updated,NA,NA,NA,NA,missing_both
IL1B@Condition:HAEC&Duration:4h@GSE89970.RNASeq.SRP093727_GRCh38,IL1B,1,2.672775623277259,3,original,TRUE,2.0311921239167408,3,updated,2.672775623277259,2.0311921239167408,-0.6415834993605181,0,shared
TNFA@Condition:HAEC&Duration:4h@GSE89970.RNASeq.SRP093727_GRCh38,TNF,1,0.3828805310812598,1,original,TRUE,0.3686567197014498,1,updated,0.3828805310812598,0.3686567197014498,-0.014223811379809992,0,shared
TGFB1@Condition:PANC1@GSE90111.RNASeq.SRP093771_GRCh38,TGFB1,1,0.30412382349674216,1,original,TRUE,2.2859377733146564,1,updated,0.30412382349674216,2.2859377733146564,1.9818139498179144,0,shared
WNT5A@Condition:hESC-derived endocrine progenitors&Duration:12h@GSE90785.RNASeq.SRP094450_GRCh38,WNT5A,1,-0.9397647184306762,2,original,TRUE,-0.9911539818025719,2,updated,-0.9397647184306762,-0.9911539818025719,-0.051389263371895644,0,shared
WNT5A@Condition:hESC-derived endocrine progenitors&Duration:5d@GSE90785.RNASeq.SRP094450_GRCh38,WNT5A,1,0.17323905052339653,2,original,TRUE,0.7011578377559285,2,updated,0.17323905052339653,0.7011578377559285,0.527918787232532,0,shared
"BDNF&Duration:1d@Condition:SH-SY5Y (EC94030304, obtained from ECACC (European Collection of Cell Cultures))@GSE9169.MicroArray.HG-U133_Plus_2",NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
"BDNF&Duration:2d@Condition:SH-SY5Y (EC94030304, obtained from ECACC (European Collection of Cell Cultures))@GSE9169.MicroArray.HG-U133_Plus_2",NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
"BDNF&Duration:3d@Condition:SH-SY5Y (EC94030304, obtained from ECACC (European Collection of Cell Cultures))@GSE9169.MicroArray.HG-U133_Plus_2",NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
"BDNF&Duration:6h@Condition:SH-SY5Y (EC94030304, obtained from ECACC (European Collection of Cell Cultures))@GSE9169.MicroArray.HG-U133_Plus_2",NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IL1B&Dose:@Condition:Fibroblast@GSE92466.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
LTA&Dose:@Condition:Fibroblast@GSE92466.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TNFA&Dose:20 ng/ml@Condition:Fibroblast@GSE92466.MicroArray.GPL10558,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
CXCL12&Dose:200 ng/ ml@Condition:HeLa&Duration:48h@GSE93568.MicroArray.GPL13252,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
VEGFA&Dose:50ng/ml_Duration:30min@Condition:endothelial cell@GSE93590.RNASeq.SRP096716_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
TNFA@Condition:synovium.OA@GSE93720.MicroArray.GPL570,TNF,1,0.07889864305888789,1,original,TRUE,0.0647560781148748,1,updated,0.07889864305888789,0.0647560781148748,-0.014142564944013086,0,shared
TNFA@Condition:synovium.RA@GSE93720.MicroArray.GPL570,TNF,1,-0.31184364425740063,1,original,TRUE,-0.32486838067532803,1,updated,-0.31184364425740063,-0.32486838067532803,-0.013024736417927396,0,shared
IFNG&Dose:1ng/mL@Condition:ALF1 plasma cell leukaemia cell line&Duration:2h@GSE94057.RNASeq.SRP097749_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
EGF&Duration:60min@Condition:HCT116@GSE94374.RNASeq.SRP098688_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
EGF&Duration:60min@Condition:IMR90@GSE94408.RNASeq.SRP098730_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
EGF&Duration:60min@Condition:MCF7@GSE94408.RNASeq.SRP098730_GRCh38,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNB&Dose:500pM@Condition:human embryonic stem cells&Duration:48h@GSE94521.MicroArray.HG-U133_Plus_2,NA,1,NA,NA,original,FALSE,NA,NA,updated,NA,NA,NA,NA,not_in_figure_2a_mapping
IFNA@Condition:ascitic fluid@GSE9481.MicroArray.HG-U133_Plus_2,IFNA1,1,11.949327499314638,1,original,TRUE,NA,NA,updated,11.949327499314638,NA,NA,NA,original_only
